conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
39501,1,3,1,0,,,,0,3,395,1993,Tajikistan,Government of Tajikistan,131,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,,2,4,5/5/1992,1,5/10/1992,1,702,3
39501,1,3,1,0,,,,0,3,395,1994,Tajikistan,Government of Tajikistan,131,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,,1,4,5/5/1992,1,5/10/1992,1,702,3
39501,1,3,1,0,,,,0,3,395,1995,Tajikistan,Government of Tajikistan,131,Government of Russia (Soviet Union),UTO,345,,2,,1,4,5/5/1992,1,5/10/1992,1,702,3
39501,1,3,1,0,,,,0,3,395,1996,Tajikistan,Government of Tajikistan,131,Government of Russia (Soviet Union),UTO,345,,2,,2,4,5/5/1992,1,5/10/1992,1,702,3
39501,1,3,1,0,,,,0,3,395,1997,Tajikistan,Government of Tajikistan,131,,Forces of Khudoberdiyev,346,,2,,1,3,5/5/1992,1,5/10/1992,1,702,3
39501,1,3,2,1,11/16/1998,3,3,0,3,395,1998,Tajikistan,Government of Tajikistan,131,,"Forces of Khudoberdiyev, UTO","346, 345",,2,,1,3,5/5/1992,1,5/10/1992,1,702,3
39502,2,3,1,1,9/6/2000,3,3,1,3,395,2000,Tajikistan,Government of Tajikistan,131,,Forces of Mullo Abdullo,1216,,2,,1,3,5/5/1992,1,9/6/2000,3,702,3
39503,3,3,2,0,,,,1,3,395,2010,Tajikistan,Government of Tajikistan,131,,"Forces of Mullo Abdullo, IMU","1216, 359",,2,,1,3,5/5/1992,1,9/9/2010,2,702,3
39503,3,3,1,1,7/25/2011,1,3,0,3,395,2011,Tajikistan,Government of Tajikistan,131,,IMU,359,,2,,1,3,5/5/1992,1,9/9/2010,2,702,3
39601,1,3,1,1,6/15/1993,1,4,0,3,396,1993,Azerbaijan,Government of Azerbaijan,64,,Military faction (forces of Suret Husseinov),347,,2,,1,3,5/15/1992,1,6/6/1993,1,373,1
39602,2,3,1,1,3/17/1995,1,3,1,3,396,1995,Azerbaijan,Government of Azerbaijan,64,,OPON Forces,348,,2,,1,3,5/15/1992,1,3/17/1995,1,373,1
39701,1,3,1,0,,,,0,3,397,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1,3,6/28/1992,1,10/5/1993,1,346,1
39701,1,3,1,0,,,,0,3,397,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1,3,6/28/1992,1,10/5/1993,1,346,1
39701,1,3,1,1,7/28/1995,1,3,0,3,397,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1,3,6/28/1992,1,10/5/1993,1,346,1
39801,1,3,2,0,,,,0,3,398,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","370, 350",Government of Croatia,1,Croat,2,4,5/27/1992,1,1/14/1993,2,346,1
39801,1,3,2,1,9/5/1994,5,1,0,3,398,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","370, 350",,1,Croat,1,3,5/27/1992,1,1/14/1993,2,346,1
39901,1,3,1,1,10/5/1993,1,3,0,3,399,1993,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Parliamentary Forces,351,,2,,1,3,8/20/1991,1,10/3/1993,1,365,1
40001,1,3,1,1,2/23/1994,1,2,0,3,400,1994,Mexico,Government of Mexico,10,,EZLN,767,,2,,1,3,1/1/1994,1,1/1/1994,1,70,5
40002,2,3,1,1,12/31/1996,5,5,1,3,400,1996,Mexico,Government of Mexico,10,,EPR,768,,2,,1,3,1/1/1994,1,8/30/1996,2,70,5
40101,1,3,1,0,,,,0,3,401,1994,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1,3,5/27/1994,1,11/26/1994,1,365,1
40101,1,3,1,0,,,,0,3,401,1995,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2,3,5/27/1994,1,11/26/1994,1,365,1
40101,1,3,1,1,11/8/1996,1,2,0,3,401,1996,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2,3,5/27/1994,1,11/26/1994,1,365,1
40102,2,3,1,0,,,,1,3,401,1999,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2000,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2001,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2002,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2003,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2004,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2005,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,0,,,,0,3,401,2006,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1,3,5/27/1994,1,8/11/1999,3,365,1
40102,2,3,1,1,10/6/2007,1,6,0,3,401,2007,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1,3,5/27/1994,1,8/11/1999,3,365,1
40201,1,3,1,1,7/4/1994,1,3,0,3,402,1994,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Democratic Republic of Yemen,353,,1,South Yemen,2,3,2/21/1994,1,4/28/1994,2,678,2
40301,1,2,1,1,2/17/1995,1,1,0,3,403,1995,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,Cordillera del Condor,1,2,1/26/1995,1,1/31/1995,1,"130, 135",5
40401,1,3,1,1,2/11/1990,2,5,0,3,404,1990,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1,3,2/11/1990,2,2/11/1990,2,770,3
40402,2,3,1,0,,,,1,3,404,1994,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1,3,2/11/1990,2,5/3/1994,1,770,3
40402,2,3,1,0,,,,0,3,404,1995,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1,3,2/11/1990,2,5/3/1994,1,770,3
40402,2,3,1,1,9/4/1996,1,5,0,3,404,1996,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1,3,2/11/1990,2,5/3/1994,1,770,3
40403,3,3,1,0,,,,1,3,404,2007,Pakistan,Government of Pakistan,142,,TTP,356,,2,,1,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2008,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,2,0,,,,0,3,404,2009,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,2,0,,,,0,3,404,2010,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2011,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,3,0,,,,0,3,404,2012,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP, TTP - TA","399, 356, 1101",,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,2,0,,,,0,3,404,2013,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,4,0,,,,0,3,404,2014,Pakistan,Government of Pakistan,142,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP","359, 5928, 399, 356",,2,,2,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2015,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2,4,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2016,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,1,4,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2017,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,1,4,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2018,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,1,4,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2019,Pakistan,Government of Pakistan,142,,TTP,356,,2,,1,3,2/11/1990,2,7/15/2007,1,770,3
40403,3,3,1,0,,,,0,3,404,2020,Pakistan,Government of Pakistan,142,,TTP,356,,2,,1,3,2/11/1990,2,7/15/2007,1,770,3
40501,1,2,1,1,5/7/1996,3,5,0,3,405,1996,"Cameroon, Nigeria",Government of Cameroon,83,,Government of Nigeria,84,,1,Bakassi,1,2,2/18/1994,1,5/7/1996,3,"471, 475",4
40601,1,3,1,1,7/10/1995,1,5,0,3,406,1995,Niger,Government of Niger,75,,FDR,543,,1,Eastern Niger,1,3,3/23/1995,1,7/10/1995,1,436,4
40701,1,3,1,1,9/5/1997,2,4,0,3,407,1997,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,Anjouan,1,3,9/3/1997,1,9/5/1997,2,581,4
40801,1,3,1,1,12/27/1993,1,2,0,3,408,1993,Congo,Government of Congo,88,,Ninjas,546,,2,,1,3,11/3/1993,1,11/11/1993,3,484,4
40802,2,3,2,0,,,,1,3,408,1997,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cobras, Cocoyes","545, 547","Government of Angola, Government of Chad",2,,2,4,11/3/1993,1,6/6/1997,1,484,4
40802,2,3,3,0,,,,0,3,408,1998,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","547, 546, 548",,2,,2,4,11/3/1993,1,6/6/1997,1,484,4
40802,2,3,2,1,12/29/1999,1,1,0,3,408,1999,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ntsiloulous","547, 548",,2,,1,4,11/3/1993,1,6/6/1997,1,484,4
40803,3,3,1,1,12/31/2002,5,2,1,3,408,2002,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,1,4,11/3/1993,1,4/10/2002,1,484,4
40804,4,3,1,1,12/10/2016,2,2,1,3,408,2016,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,1,3,11/3/1993,1,4/5/2016,1,484,4
40901,1,2,1,0,,,,0,3,409,1998,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2,2,5/6/1998,1,5/31/1998,2,"530, 531",4
40901,1,2,1,0,,,,0,3,409,1999,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2,2,5/6/1998,1,5/31/1998,2,"530, 531",4
40901,1,2,1,1,6/18/2000,5,1,0,3,409,2000,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2,2,5/6/1998,1,5/31/1998,2,"530, 531",4
40902,2,2,1,1,6/13/2016,1,5,1,3,409,2016,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1,2,5/6/1998,1,6/13/2016,2,"530, 531",4
41001,1,3,1,0,,,,0,3,410,1998,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1,4,6/7/1998,1,6/7/1998,1,404,4
41001,1,3,1,1,5/7/1999,2,4,0,3,410,1999,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1,4,6/7/1998,1,6/7/1998,1,404,4
41101,1,3,1,1,9/28/1998,2,3,0,3,411,1998,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,,2,,1,4,9/3/1998,1,9/22/1998,1,570,4
41201,1,3,1,0,,,,0,3,412,1998,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,,1,Kosovo,2,3,4/22/1996,1,3/6/1998,2,345,1
41201,1,3,1,1,11/21/1999,1,1,0,3,412,1999,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Kosovo,2,4,4/22/1996,1,3/6/1998,2,345,1
41301,1,3,1,0,,,,0,3,413,1977,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1977,5,530,4
41301,1,3,1,1,12/31/1978,5,5,0,3,413,1978,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1977,5,530,4
41302,2,3,1,0,,,,1,3,413,1980,Ethiopia,Government of Ethiopia,97,Government of Cuba,OLF,551,,1,Oromiya,1,4,8/31/1974,4,12/31/1980,5,530,4
41302,2,3,1,1,12/31/1981,5,5,0,3,413,1981,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2,3,8/31/1974,4,12/31/1980,5,530,4
41303,3,3,1,0,,,,1,3,413,1983,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1984,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1985,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1986,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1987,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1988,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1989,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1990,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,0,,,,0,3,413,1991,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41303,3,3,1,1,6/30/1992,3,5,0,3,413,1992,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,7/31/1983,3,530,4
41304,4,3,1,0,,,,1,3,413,1994,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1994,5,530,4
41304,4,3,1,1,12/31/1995,5,5,0,3,413,1995,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1994,5,530,4
41305,5,3,1,0,,,,1,3,413,1998,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,1999,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2000,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2001,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2002,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2003,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2004,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2005,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2006,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2007,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2008,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2009,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2010,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2011,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,0,,,,0,3,413,2012,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41305,5,3,1,1,12/31/2013,5,5,0,3,413,2013,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/1998,5,530,4
41306,6,3,1,0,,,,1,3,413,2015,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/2015,5,530,4
41306,6,3,1,1,12/31/2016,5,5,0,3,413,2016,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1,3,8/31/1974,4,12/31/2015,5,530,4
41306,6,3,1,0,,,,0,3,413,2020,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,1,3,8/31/1974,4,12/31/2020,5,530,4
41401,1,3,1,1,9/9/1999,1,3,0,3,414,1999,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,1,3,8/29/1999,1,9/2/1999,2,365,1
41501,1,3,1,0,,,,0,3,415,1999,Uzbekistan,Government of Uzbekistan,133,,IMU,359,,2,,1,3,2/16/1999,1,3/30/1999,1,704,3
41501,1,3,1,1,10/1/2000,2,5,0,3,415,2000,Uzbekistan,Government of Uzbekistan,133,Government of Kyrgyzstan,IMU,359,,2,,1,4,2/16/1999,1,3/30/1999,1,704,3
41502,2,3,1,1,7/30/2004,1,3,1,3,415,2004,Uzbekistan,Government of Uzbekistan,133,,JIG,360,,2,,1,3,2/16/1999,1,3/30/2004,1,704,3
41601,1,3,1,0,,,,0,3,416,2001,Central African Republic,Government of Central African Republic,86,Government of Libya,Military faction (forces of André Kolingba),552,,2,,1,4,5/27/2001,1,6/1/2001,1,482,4
41601,1,3,1,1,12/19/2002,1,4,0,3,416,2002,Central African Republic,Government of Central African Republic,86,,Forces of Francois Bozize,553,,2,,1,3,5/27/2001,1,6/1/2001,1,482,4
41602,2,3,1,1,12/1/2006,1,1,1,3,416,2006,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,,2,,1,4,5/27/2001,1,11/28/2006,2,482,4
41603,3,3,1,0,,,,1,3,416,2009,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,1,3,5/27/2001,1,11/26/2009,1,482,4
41603,3,3,1,0,,,,0,3,416,2010,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,1,3,5/27/2001,1,11/26/2009,1,482,4
41603,3,3,1,0,,,,0,3,416,2011,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,1,3,5/27/2001,1,11/26/2009,1,482,4
41603,3,3,1,0,,,,0,3,416,2012,Central African Republic,Government of Central African Republic,86,Government of Chad,Seleka,554,,2,,1,4,5/27/2001,1,11/26/2009,1,482,4
41603,3,3,2,1,12/5/2013,5,4,0,3,416,2013,Central African Republic,Government of Central African Republic,86,Government of South Africa,"anti-Balaka, Seleka","4201, 554",,2,,1,4,5/27/2001,1,11/26/2009,1,482,4
41604,4,3,1,0,,,,1,3,416,2018,Central African Republic,Government of Central African Republic,86,,UPC (Ali Darass Fulani supporters),5999,,2,,1,3,5/27/2001,1,5/17/2018,2,482,4
41604,4,3,1,0,,,,0,3,416,2019,Central African Republic,Government of Central African Republic,86,,UPC (Ali Darass Fulani supporters),5999,,2,,1,3,5/27/2001,1,5/17/2018,2,482,4
41604,4,3,2,0,,,,0,3,416,2020,Central African Republic,Government of Central African Republic,86,Government of Rwanda,"CPC, UPC (Ali Darass Fulani supporters)","7870, 5999",,2,,1,4,5/27/2001,1,5/17/2018,2,482,4
41701,1,3,1,1,8/17/2001,1,1,0,3,417,2001,North Macedonia,Government of North Macedonia,47,,UCK,361,,2,,1,3,1/11/2000,1,5/3/2001,1,343,1
41801,1,3,1,0,,,,0,3,418,2001,United States of America,Government of United States of America,3,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida,769,,2,,2,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2002,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Australia, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Italy, Government of Japan, Government of Jordan, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Spain, Government of Turkey, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2003,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2004,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of New Zealand, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2005,United States of America,Government of United States of America,3,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Germany, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2006,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Germany, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2007,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Germany, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2008,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Czech Republic, Government of Germany, Government of Pakistan, Government of Romania, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2009,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Romania, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2010,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Canada, Government of France, Government of Germany, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Romania, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2011,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2012,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2013,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Jordan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2014,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2015,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
41801,1,3,1,0,,,,0,3,418,2016,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,1,4,9/11/2001,1,9/11/2001,1,2,5
